0.939980198,-0.332776403
0.935683064,-0.341754573
0.931111801,-0.350598054
0.926270182,-0.359299977
0.921162176,-0.367853588
0.915791952,-0.376252256
0.91016387,-0.384489474
0.904282479,-0.392558871
0.898152514,-0.400454214
0.891778889,-0.408169414
0.885166694,-0.415698532
0.878321191,-0.423035784
0.871247808,-0.430175543
0.863952137,-0.43711235
0.856439922,-0.443840914
0.848717064,-0.450356117
0.840789605,-0.456653021
0.832663732,-0.462726868
0.824345764,-0.46857309
0.815842151,-0.474187306
0.807159465,-0.479565332
0.798304399,-0.484703179
0.789283752,-0.489597063
0.780104434,-0.4942434
0.770773451,-0.498638817
0.761297903,-0.502780149
0.751684975,-0.506664444
0.741941934,-0.510288965
0.732076119,-0.513651193
0.722094937,-0.516748828
0.712005854,-0.519579791
0.70181639,-0.522142225
0.691534112,-0.5244345
0.681166625,-0.526455207
0.67072157,-0.528203167
0.660206612,-0.529677426
0.649629436,-0.530877258
0.63899774,-0.531802166
0.628319226,-0.532451879
0.617601595,-0.532826356
0.606852542,-0.532925783
0.596079744,-0.532750574
0.585290857,-0.532301367
0.574493508,-0.53157903
0.563695289,-0.53058465
0.552903749,-0.529319543
0.542126389,-0.527785242
0.531370651,-0.525983503
0.52064392,-0.523916298
0.509953507,-0.521585816
0.49930665,-0.51899446
0.488710504,-0.516144841
0.478172139,-0.513039782
0.467698526,-0.50968231
0.457296539,-0.506075654
0.446972945,-0.502223241
0.436734396,-0.498128694
0.42658743,-0.493795831
0.416538458,-0.489228653
0.406593762,-0.484431347
0.39675949,-0.479408282
0.387041647,-0.474163999
0.377446097,-0.468703213
0.36797855,-0.463030803
0.35864456,-0.457151811
0.349449525,-0.451071435
0.340398673,-0.444795024
0.331497067,-0.438328076
0.322749594,-0.431676227
0.314160964,-0.42484525
0.305735706,-0.417841047
0.297478163,-0.410669644
0.28939249,-0.403337188
0.281482649,-0.395849934
0.273752405,-0.388214247
0.266205328,-0.380436591
0.258844785,-0.372523524
0.251673937,-0.364481692
0.244695741,-0.356317821
0.237912944,-0.348038714
0.231328083,-0.33965124
0.224943483,-0.331162333
0.218761253,-0.322578979
0.212783286,-0.313908215
0.207011261,-0.305157118
0.201446636,-0.296332801
0.196090651,-0.287442406
0.190944327,-0.278493094
0.186008465,-0.269492043
0.181283647,-0.260446439
0.176770231,-0.251363468
0.172468361,-0.242250311
0.168377957,-0.233114136
0.164498722,-0.223962092
0.160830141,-0.214801302
0.157371482,-0.205638856
0.154121798,-0.196481807
0.151079927,-0.187337157
0.148244495,-0.17821186
0.145613916,-0.169112809
0.143186399,-0.160046831
0.140959942,-0.151020682
0.138932344,-0.142041039
0.137101198,-0.133114495
0.135463904,-0.124247551
0.134017661,-0.115446613
0.13275948,-0.106717982
0.131686183,-0.098067853
0.130794404,-0.089502305
0.1300806,-0.081027297
0.129541046,-0.072648663
0.129171847,-0.064372105
0.128968937,-0.05620319
0.128928088,-0.048147344
0.129044908,-0.040209845
0.129314852,-0.03239582
0.129733224,-0.024710242
0.130295184,-0.017157923
0.130995748,-0.009743508
0.1318298,-0.002471475
0.132792094,0.00465387
0.133877258,0.011628402
0.135079804,0.018448172
0.136394128,0.025109419
0.137814522,0.031608567
0.139335176,0.037942232
0.140950184,0.044107223
0.142653553,0.050100546
0.144439206,0.055919408
0.146300991,0.061561214
0.148232684,0.067023574
0.150228,0.072304306
0.152280595,0.077401434
0.154384076,0.082313189
0.156532005,0.087038017
0.158717908,0.091574574
0.160935278,0.095921726
0.163177587,0.100078558
0.165438289,0.104044365
0.167710826,0.107818659
0.169988637,0.111401165
0.172265165,0.114791824
0.174533862,0.117990792
0.176788196,0.120998437
0.179021658,0.123815342
0.181227771,0.126442303
0.183400091,0.128880327
0.185532219,0.131130629
0.187617806,0.133194636
0.189650558,0.13507398
0.191624244,0.1367705
0.193532701,0.138286235
0.195369843,0.139623427
0.197129664,0.140784516
0.198806247,0.141772138
0.200393767,0.142589121
0.2018865,0.143238482
0.203278829,0.143723426
0.204565244,0.144047341
0.205740357,0.144213793
0.2067989,0.144226525
0.207735733,0.144089452
0.208545851,0.143806655
0.209224387,0.143382381
0.209766616,0.142821033
0.210167964,0.142127171
0.21042401,0.141305504
0.21053049,0.140360884
0.210483302,0.139298305
0.210278513,0.138122896
0.209912359,0.136839913
0.209381252,0.135454738
0.208681782,0.133972871
0.207810721,0.132399923
0.20676503,0.130741615
0.205541854,0.129003767
0.204138534,0.127192295
0.202552606,0.125313204
0.200781803,0.123372583
0.198824057,0.121376595
0.196677506,0.119331477
0.19434049,0.117243528
0.191811558,0.115119104
0.189089467,0.112964615
0.186173183,0.110786512
0.183061885,0.108591287
0.179754964,0.106385463
0.176252025,0.104175585
0.172552887,0.101968221
0.168657584,0.099769944
0.164566365,0.097587338
0.160279694,0.095426981
0.15579825,0.093295442
0.151122929,0.091199277
0.146254838,0.089145018
0.1411953,0.087139167
0.135945851,0.085188193
0.130508235,0.083298521
0.12488441,0.081476526
0.119076541,0.07972853
0.113086999,0.078060792
0.106918363,0.076479502
0.10057341,0.074990775
0.094055123,0.073600647
0.087366677,0.072315063
0.080511446,0.071139878
0.073492996,0.070080845
0.06631508,0.069143613
0.058981638,0.068333717
0.051496793,0.067656577
0.043864845,0.06711749
0.03609027,0.066721622
0.028177714,0.066474008
0.020131989,0.066379541
0.011958072,0.066442972
0.003661094,0.066668899
-0.004753658,0.06706177
-0.01328075,0.06762587
-0.021914604,0.068365321
-0.030649504,0.069284078
-0.039479603,0.070385921
-0.048398922,0.071674455
-0.057401364,0.073153104
-0.066480713,0.074825106
-0.075630642,0.076693512
-0.084844722,0.078761182
-0.094116421,0.081030779
-0.103439116,0.083504768
-0.112806097,0.086185416
-0.122210574,0.089074782
-0.13164568,0.092174721
-0.141104483,0.09548688
-0.150579989,0.099012694
-0.160065147,0.102753385
-0.169552859,0.106709962
-0.179035985,0.110883218
-0.18850735,0.115273726
-0.19795975,0.119881845
-0.207385961,0.12470771
-0.216778743,0.12975124
-0.226130846,0.13501213
-0.235435021,0.140489858
-0.244684025,0.146183677
-0.253870626,0.152092622
-0.262987611,0.158215506
-0.272027794,0.164550924
-0.28098402,0.171097249
-0.289849177,0.177852638
-0.298616195,0.184815031
-0.307278059,0.19198215
-0.315827814,0.199351506
-0.324258571,0.206920396
-0.332563512,0.214685907
-0.340735901,0.222644917
-0.348769085,0.2307941
-0.356656504,0.239129925
-0.364391697,0.247648663
-0.371968306,0.256346384
-0.379380084,0.265218968
-0.386620901,0.2742621
-0.393684748,0.283471281
-0.400565746,0.292841825
-0.407258147,0.30236887
-0.413756345,0.312047375
-0.420054878,0.321872129
-0.426148433,0.331837753
-0.432031852,0.341938705
-0.437700137,0.352169288
-0.443148458,0.362523648
-0.448372151,0.372995785
-0.453366727,0.383579557
-0.458127877,0.394268681
-0.462651474,0.405056745
-0.466933577,0.415937209
-0.470970438,0.426903413
-0.474758502,0.437948579
-0.478294412,0.449065823
-0.481575013,0.460248155
-0.484597354,0.471488489
-0.487358693,0.482779649
-0.489856498,0.494114373
-0.492088448,0.505485319
-0.49405244,0.516885076
-0.495746588,0.528306166
-0.497169224,0.539741053
-0.498318905,0.551182148
-0.499194407,0.562621817
-0.499794735,0.574052387
-0.500119115,0.585466154
-0.500167003,0.596855387
-0.499938082,0.608212338
-0.499432262,0.619529249
-0.498649682,0.630798355
-0.49759071,0.642011895
-0.496255942,0.653162116
-0.494646203,0.664241283
-0.492762545,0.675241683
-0.490606248,0.686155633
-0.488178816,0.696975488
-0.485481982,0.707693644
-0.482517699,0.718302552
-0.479288144,0.728794715
-0.475795715,0.739162703
-0.472043029,0.749399157
-0.468032916,0.759496793
-0.463768425,0.769448412
-0.459252814,0.779246905
-0.454489549,0.788885258
-0.449482305,0.798356563
-0.444234958,0.807654017
-0.438751584,0.816770934
-0.433036454,0.82570075
-0.427094033,0.834437025
-0.420928974,0.842973454
-0.414546116,0.85130387
-0.407950477,0.859422248
-0.40114725,0.867322715
-0.394141802,0.874999549
-0.386939666,0.88244719
-0.379546537,0.889660243
-0.371968268,0.896633479
-0.364210862,0.903361847
-0.356280471,0.909840472
-0.348183386,0.916064663
-0.339926038,0.922029914
-0.331514983,0.927731914
-0.322956906,0.933166543
-0.314258607,0.938329881
-0.305427001,0.943218212
-0.296469108,0.947828021
-0.287392051,0.952156006
-0.278203043,0.956199073
-0.268909388,0.959954344
-0.259518469,0.963419158
-0.250037745,0.966591071
-0.240474743,0.969467862
-0.230837051,0.972047532
-0.221132312,0.974328308
-0.211368216,0.976308641
-0.201552497,0.977987212
-0.19169292,0.979362929
-0.18179728,0.980434932
-0.17187339,0.981202589
-0.16192908,0.981665501
-0.151972183,0.981823497
-0.142010536,0.98167664
-0.132051964,0.981225223
-0.122104283,0.98046977
-0.112175285,0.979411035
-0.102272735,0.978050001
-0.092404363,0.976387879
-0.082577858,0.97442611
-0.07280086,0.972166356
-0.063080956,0.969610507
-0.053425669,0.966760673
-0.043842454,0.963619187
-0.034338693,0.960188597
-0.024921686,0.956471668
-0.015598643,0.952471379
-0.006376683,0.948190918
0.002737178,0.943633681
0.011736027,0.938803268
0.020613067,0.933703479
0.029361618,0.928338312
0.037975123,0.922711958
0.046447157,0.916828798
0.05477143,0.910693398
0.062941792,0.904310506
0.07095224,0.897685045
0.078796922,0.890822113
0.086470143,0.883726974
0.093966371,0.876405053
0.101280236,0.868861935
0.108406543,0.861103358
0.115340271,0.853135205
0.122076576,0.844963502
0.1286108,0.836594411
0.134938474,0.828034224
0.141055315,0.819289359
0.146957241,0.810366351
0.152640362,0.801271849
0.158100996,0.792012609
0.163335659,0.782595488
0.168341078,0.773027434
0.17311419,0.763315487
0.177652142,0.753466765
0.181952296,0.743488464
0.186012233,0.733387846
0.18982975,0.723172235
0.193402864,0.71284901
0.196729814,0.7024256
0.199809062,0.691909473
0.202639292,0.681308132
0.205219415,0.670629111
0.207548566,0.65987996
0.209626103,0.649068247
0.211451612,0.638201545
0.213024906,0.627287429
0.214346018,0.616333467
0.215415212,0.605347213
0.216232972,0.594336201
0.216800006,0.583307938
0.217117245,0.572269899
0.217185841,0.561229515
0.217007163,0.550194173
0.216582801,0.539171206
0.215914559,0.528167883
0.215004454,0.517191411
0.213854716,0.50624892
0.212467782,0.495347461
0.210846297,0.484494001
0.208993108,0.473695412
0.206911263,0.462958469
0.204604006,0.452289842
0.202074775,0.441696091
0.199327198,0.431183661
0.196365088,0.420758873
0.193192443,0.410427921
0.189813436,0.400196868
0.186232414,0.390071638
0.182453895,0.38005801
0.178482561,0.370161617
0.174323252,0.360387937
0.169980965,0.350742292
0.165460846,0.341229839
0.160768186,0.33185557
0.155908416,0.322624305
0.1508871,0.313540688
0.14570993,0.304609185
0.140382723,0.295834078
0.134911409,0.287219463
0.129302033,0.278769245
0.123560743,0.270487137
0.117693785,0.262376656
0.1117075,0.254441118
0.105608314,0.246683639
0.099402733,0.23910713
0.093097337,0.231714296
0.086698774,0.224507633
0.080213751,0.217489428
0.073649031,0.210661755
0.067011422,0.204026474
0.060307776,0.197585232
0.053544976,0.191339459
0.046729935,0.185290368
0.039869584,0.179438957
0.032970869,0.173786005
0.026040743,0.168332074
0.019086161,0.163077506
0.012114068,0.158022429
0.005131398,0.153166752
-0.001854935,0.148510168
-0.008838045,0.144052153
-0.015811078,0.139791971
-0.022767221,0.135728671
-0.029699707,0.131861091
-0.036601823,0.128187857
-0.043466914,0.124707389
-0.050288395,0.1214179
-0.057059749,0.1183174
-0.06377454,0.115403694
-0.070426417,0.112674392
-0.077009121,0.110126906
-0.083516488,0.107758456
-0.089942459,0.105566071
-0.096281083,0.103546594
-0.102526524,0.101696686
-0.108673068,0.100012829
-0.114715123,0.098491328
-0.120647231,0.097128318
-0.12646407,0.095919768
-0.13216046,0.094861483
-0.137731366,0.093949111
-0.143171905,0.093178147
-0.148477351,0.092543937
-0.153643137,0.092041684
-0.158664861,0.091666453
-0.163538291,0.091413176
-0.168259367,0.091276657
-0.172824208,0.091251578
-0.17722911,0.091332506
-0.181470557,0.091513895
-0.185545218,0.091790097
-0.189449954,0.092155362
-0.193181818,0.09260385
-0.196738061,0.093129633
-0.200116132,0.093726702
-0.203313682,0.094388975
-0.206328566,0.095110301
-0.209158842,0.095884468
-0.211802777,0.096705211
-0.214258849,0.097566213
-0.216525743,0.098461118
-0.218602356,0.099383534
-0.2204878,0.100327039
-0.222181397,0.101285191
-0.223682684,0.102251532
-0.224991415,0.103219597
-0.226107553,0.104182916
-0.227031279,0.105135028
-0.227762987,0.106069479
-0.228303285,0.106979838
-0.228652992,0.107859696
-0.228813142,0.108702677
-0.228784978,0.109502444
-0.228569951,0.110252702
-0.228169723,0.110947211
-0.227586161,0.111579787
-0.226821336,0.112144311
-0.225877522,0.112634734
-0.224757193,0.113045086
-0.223463021,0.113369479
-0.22199787,0.113602114
-0.2203648,0.113737289
-0.218567057,0.113769402
-0.216608075,0.113692961
-0.214491466,0.113502584
-0.212221026,0.113193009
-0.209800722,0.1127591
-0.207234692,0.11219585
-0.204527244,0.111498387
-0.201682844,0.110661978
-0.198706119,0.109682038
-0.195601848,0.10855413
-0.192374959,0.107273975
-0.189030525,0.10583745
-0.185573756,0.104240599
-0.182009995,0.102479634
-0.178344716,0.100550939
-0.174583513,0.098451074
-0.170732098,0.09617678
-0.166796296,0.093724983
-0.162782036,0.091092796
-0.158695348,0.088277521
-0.154542355,0.085276657
-0.150329269,0.082087896
-0.146062383,0.078709133
-0.141748065,0.075138464
-0.137392752,0.071374186
-0.133002946,0.067414808
-0.128585203,0.063259044
-0.124146128,0.058905818
-0.119692373,0.054354267
-0.115230622,0.049603741
-0.110767591,0.044653802
-0.10631002,0.03950423
-0.101864665,0.034155019
